transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000326,card_00147,2026-01-29T21:48:42Z,83.15,pharmacy,US,True,False
txn_0000327,card_00465,2026-01-20T16:23:43Z,95.06,pharmacy,IN,True,False
txn_0000328,card_00311,2026-01-08T19:00:12Z,161.86,utilities,GB,True,False
txn_0000329,card_00081,2026-01-04T13:11:39Z,45.27,atm_withdrawal,SG,False,False
txn_0000330,card_00274,2026-01-22T12:02:17Z,173.38,travel,US,True,False
txn_0000331,card_00262,2026-01-02T00:54:50Z,116.28,online_retail,GB,False,False
txn_0000332,card_00638,2026-01-30T11:54:58Z,19.13,electronics,SG,True,False
txn_0000333,card_00195,2026-01-16T09:28:56Z,66.94,travel,DE,False,False
txn_0000334,card_00306,2026-01-26T15:07:07Z,11.74,atm_withdrawal,DE,True,False
txn_0000335,card_00554,2026-01-12T06:00:07Z,117.38,atm_withdrawal,IN,False,False
txn_0000336,card_00823,2026-01-11T11:59:46Z,16.51,travel,SG,True,False
txn_0000337,card_00295,2026-01-19T15:40:46Z,36.32,entertainment,GB,True,False
txn_0000338,card_00487,2026-01-08T21:44:47Z,40.42,travel,AE,False,False
txn_0000339,card_00549,2026-01-25T20:52:31Z,281.6,restaurant,GB,True,False
txn_0000340,card_00429,2026-01-30T08:33:47Z,159.09,restaurant,GB,True,False
txn_0000341,card_00420,2026-01-23T03:30:00Z,237.86,electronics,IN,True,False
txn_0000342,card_00726,2026-01-24T09:19:30Z,28.4,atm_withdrawal,US,False,False
txn_0000343,card_00636,2026-01-27T10:23:17Z,145.6,utilities,US,True,False
txn_0000344,card_00049,2026-01-28T22:30:48Z,276.01,entertainment,DE,False,True
txn_0000345,card_00851,2026-01-28T07:50:53Z,126.02,restaurant,GB,False,False
txn_0000346,card_00141,2026-01-28T20:38:42Z,45.14,restaurant,DE,True,False
txn_0000347,card_00070,2026-01-01T07:32:18Z,31.44,utilities,GB,False,False
txn_0000348,card_00762,2026-01-05T23:01:17Z,41.13,atm_withdrawal,IN,True,False
txn_0000349,card_00674,2026-01-03T01:06:26Z,39.41,grocery,IN,True,False
txn_0000350,card_00686,2026-01-30T14:16:19Z,18.76,utilities,IN,True,False
txn_0000351,card_00149,2026-01-04T23:08:44Z,33.26,utilities,IN,False,False
txn_0000352,card_00053,2026-01-21T13:44:35Z,791.91,utilities,SG,False,False
txn_0000353,card_00456,2026-01-08T19:18:45Z,63.85,fuel,AE,True,False
txn_0000354,card_00295,2026-01-17T07:27:53Z,122.54,fuel,GB,False,False
txn_0000355,card_00887,2026-01-16T05:10:26Z,108.82,travel,GB,True,False
txn_0000356,card_00854,2026-01-18T19:46:50Z,16.68,utilities,GB,True,False
txn_0000357,card_00625,2026-01-13T17:54:40Z,64.84,grocery,IN,True,False
txn_0000358,card_00355,2026-01-22T11:04:25Z,8.77,fuel,GB,False,False
txn_0000359,card_00242,2026-01-20T14:08:51Z,87.55,electronics,IN,True,False
txn_0000360,card_00563,2026-01-23T00:42:56Z,355.32,online_retail,IN,True,False
txn_0000361,card_00313,2026-01-20T21:40:30Z,1838.55,utilities,DE,False,False
txn_0000362,card_00313,2026-01-08T03:27:05Z,82.61,online_retail,GB,True,False
txn_0000363,card_00864,2026-01-30T18:23:05Z,156.18,grocery,IN,True,False
txn_0000364,card_00499,2026-01-30T19:15:43Z,57.8,atm_withdrawal,AE,True,False
txn_0000365,card_00797,2026-01-22T09:27:53Z,20.24,grocery,SG,True,False
txn_0000366,card_00610,2026-01-12T14:24:11Z,34.58,entertainment,AE,False,False
txn_0000367,card_00339,2026-01-09T03:26:09Z,57.94,online_retail,US,True,False
txn_0000368,card_00844,2026-01-04T22:02:49Z,95.27,atm_withdrawal,DE,True,False
txn_0000369,card_00807,2026-01-23T02:30:33Z,35.41,fuel,IN,False,False
txn_0000370,card_00687,2026-01-15T21:49:38Z,84.7,restaurant,SG,False,False
txn_0000371,card_00348,2026-01-04T12:43:23Z,27.76,travel,US,False,False
txn_0000372,card_00477,2026-01-11T00:22:45Z,121.24,entertainment,DE,True,False
txn_0000373,card_00637,2026-01-28T07:25:51Z,132.32,travel,SG,True,False
txn_0000374,card_00591,2026-01-17T04:28:31Z,63.38,grocery,SG,False,False
txn_0000375,card_00656,2026-01-30T23:09:45Z,91.14,utilities,GB,True,False
txn_0000376,card_00870,2026-01-23T00:29:59Z,188.52,restaurant,SG,False,False
txn_0000377,card_00294,2026-01-07T21:06:08Z,44.14,restaurant,GB,False,False
txn_0000378,card_00218,2026-01-13T14:13:38Z,129.31,grocery,GB,True,False
txn_0000379,card_00689,2026-01-23T17:05:53Z,103.25,utilities,GB,True,False
txn_0000380,card_00563,2026-01-28T23:40:43Z,153.07,grocery,SG,True,False
txn_0000381,card_00358,2026-01-03T16:45:59Z,145.23,atm_withdrawal,GB,False,False
txn_0000382,card_00623,2026-01-09T16:11:27Z,100.97,grocery,DE,True,False
txn_0000383,card_00379,2026-01-13T22:36:17Z,46.54,travel,IN,True,False
txn_0000384,card_00054,2026-01-21T04:02:21Z,113.7,electronics,AE,False,False
txn_0000385,card_00325,2026-01-02T21:34:24Z,53.44,grocery,IN,True,False
txn_0000386,card_00430,2026-01-29T15:01:34Z,25.74,entertainment,SG,True,False
txn_0000387,card_00509,2026-01-21T15:55:21Z,63.64,electronics,IN,True,False
txn_0000388,card_00882,2026-01-27T09:47:43Z,101.7,travel,US,False,False
txn_0000389,card_00892,2026-01-21T03:23:01Z,17.63,utilities,AE,True,False
txn_0000390,card_00851,2026-01-04T17:46:30Z,24.15,travel,DE,True,False
txn_0000391,card_00129,2026-01-14T15:33:08Z,28.9,atm_withdrawal,GB,True,False
txn_0000392,card_00523,2026-01-26T21:44:51Z,42.14,travel,SG,True,False
txn_0000393,card_00773,2026-01-22T01:17:21Z,5.06,restaurant,SG,False,False
txn_0000394,card_00876,2026-01-27T22:45:16Z,11.94,atm_withdrawal,DE,False,False
txn_0000395,card_00453,2026-01-02T07:48:18Z,37.08,travel,DE,True,False
txn_0000396,card_00600,2026-01-23T02:43:53Z,43.99,electronics,AE,False,False
txn_0000397,card_00150,2026-01-21T18:07:19Z,382.64,electronics,US,False,False
txn_0000398,card_00057,2026-01-24T21:54:47Z,67.8,entertainment,DE,False,False
txn_0000399,card_00880,2026-01-27T21:26:51Z,41.52,restaurant,GB,False,False
txn_0000400,card_00627,2026-01-01T00:12:28Z,71.91,restaurant,IN,True,False
txn_0000401,card_00393,2026-01-06T00:48:57Z,392.13,fuel,AE,False,False
txn_0000402,card_00411,2026-01-21T06:55:54Z,39.62,entertainment,SG,True,False
txn_0000403,card_00892,2026-01-17T07:13:50Z,95.2,atm_withdrawal,AE,True,False
txn_0000404,card_00204,2026-01-15T23:03:20Z,166.95,pharmacy,US,False,False
txn_0000405,card_00742,2026-01-04T02:12:13Z,135.95,restaurant,IN,True,False
txn_0000406,card_00008,2026-01-07T20:26:43Z,12.3,atm_withdrawal,AE,False,False
txn_0000407,card_00456,2026-01-27T19:30:33Z,92.94,online_retail,SG,True,False
txn_0000408,card_00148,2026-01-11T20:56:10Z,153.33,utilities,AE,True,False
txn_0000409,card_00353,2026-01-06T11:57:12Z,176.74,electronics,DE,True,False
txn_0000410,card_00532,2026-01-22T02:31:25Z,198.29,electronics,SG,True,False
txn_0000411,card_00203,2026-01-15T20:40:57Z,234.54,atm_withdrawal,AE,True,False
txn_0000412,card_00331,2026-01-03T06:53:34Z,25.09,travel,GB,True,False
txn_0000413,card_00371,2026-01-04T12:56:33Z,18.21,restaurant,US,False,False
txn_0000414,card_00838,2026-01-11T00:03:33Z,16.04,grocery,US,False,False
txn_0000415,card_00635,2026-01-14T18:42:58Z,66.26,restaurant,US,False,False
txn_0000416,card_00374,2026-01-13T05:00:05Z,95.59,travel,DE,True,False
txn_0000417,card_00823,2026-01-08T14:34:48Z,23.4,utilities,AE,True,False
txn_0000418,card_00027,2026-01-07T16:54:56Z,11.98,online_retail,AE,False,False
txn_0000419,card_00518,2026-01-30T16:17:18Z,12.17,atm_withdrawal,IN,True,False
txn_0000420,card_00378,2026-01-11T10:25:15Z,12.82,travel,DE,True,False
txn_0000421,card_00199,2026-01-04T04:31:48Z,76.68,travel,SG,True,False
txn_0000422,card_00513,2026-01-21T15:31:54Z,58.14,online_retail,SG,False,False
txn_0000423,card_00375,2026-01-09T22:02:21Z,38.83,electronics,IN,False,False
txn_0000424,card_00477,2026-01-29T20:58:51Z,22.51,online_retail,AE,True,False
txn_0000425,card_00015,2026-01-24T18:53:24Z,55.2,electronics,IN,False,False
txn_0000426,card_00368,2026-01-11T02:06:55Z,12.15,entertainment,GB,True,False
txn_0000427,card_00147,2026-01-26T23:38:36Z,20.89,entertainment,SG,True,False
txn_0000428,card_00660,2026-01-23T16:30:40Z,20.78,pharmacy,SG,False,False
txn_0000429,card_00295,2026-01-13T09:49:46Z,553.34,electronics,GB,True,False
txn_0000430,card_00613,2026-01-06T15:30:05Z,132.59,travel,AE,False,True
txn_0000431,card_00531,2026-01-14T19:32:25Z,167.91,entertainment,DE,True,False
txn_0000432,card_00079,2026-01-14T15:09:51Z,17.13,electronics,SG,False,False
txn_0000433,card_00402,2026-01-27T08:53:41Z,16.36,entertainment,US,True,False
txn_0000434,card_00276,2026-01-01T08:45:25Z,118.68,utilities,SG,True,False
txn_0000435,card_00778,2026-01-30T13:21:56Z,19.29,fuel,SG,False,False
txn_0000436,card_00166,2026-01-03T17:00:30Z,45.21,online_retail,GB,False,False
txn_0000437,card_00137,2026-01-17T16:59:25Z,103.15,restaurant,IN,False,False
txn_0000438,card_00180,2026-01-01T10:29:15Z,19.26,entertainment,SG,False,False
txn_0000439,card_00645,2026-01-15T02:07:07Z,178.68,utilities,GB,True,False
txn_0000440,card_00238,2026-01-20T17:07:09Z,474.91,online_retail,DE,True,False
txn_0000441,card_00130,2026-01-03T01:30:27Z,1648.63,atm_withdrawal,DE,True,False
txn_0000442,card_00109,2026-01-29T03:19:17Z,21.69,entertainment,US,True,False
txn_0000443,card_00340,2026-01-30T19:10:22Z,109.26,online_retail,DE,True,False
txn_0000444,card_00656,2026-01-18T20:41:16Z,191.69,electronics,AE,True,False
txn_0000445,card_00114,2026-01-07T23:30:00Z,44.67,online_retail,DE,False,False
txn_0000446,card_00153,2026-01-28T04:15:00Z,14.46,fuel,SG,False,False
txn_0000447,card_00406,2026-01-24T09:27:35Z,54.24,online_retail,AE,True,False
txn_0000448,card_00841,2026-01-16T04:59:36Z,107.58,fuel,IN,False,False
txn_0000449,card_00631,2026-01-23T05:02:34Z,47.28,atm_withdrawal,DE,True,False
txn_0000450,card_00027,2026-01-27T05:07:13Z,139.7,travel,IN,True,False
txn_0000451,card_00563,2026-01-09T17:57:10Z,48.02,fuel,SG,True,False
txn_0000452,card_00820,2026-01-30T19:11:14Z,343.45,electronics,DE,True,False
txn_0000453,card_00533,2026-01-21T22:40:54Z,127.62,travel,SG,True,False
txn_0000454,card_00794,2026-01-18T17:53:20Z,108.08,grocery,AE,False,False
txn_0000455,card_00152,2026-01-26T19:31:43Z,23.32,online_retail,US,True,False
txn_0000456,card_00470,2026-01-17T09:30:36Z,160.73,utilities,GB,False,False
txn_0000457,card_00209,2026-01-22T06:45:26Z,51.5,entertainment,SG,False,False
txn_0000458,card_00319,2026-01-06T01:07:32Z,59.58,atm_withdrawal,GB,True,False
txn_0000459,card_00858,2026-01-11T16:45:00Z,34.88,utilities,GB,True,False
txn_0000460,card_00648,2026-01-26T18:15:15Z,22.12,fuel,SG,True,False
txn_0000461,card_00501,2026-01-03T08:15:15Z,53.25,pharmacy,IN,True,False
txn_0000462,card_00469,2026-01-02T02:57:44Z,134.09,utilities,AE,False,False
txn_0000463,card_00133,2026-01-13T01:40:18Z,162.42,entertainment,AE,True,False
txn_0000464,card_00690,2026-01-27T07:46:58Z,42.72,entertainment,DE,False,False
txn_0000465,card_00195,2026-01-03T22:48:48Z,28.99,pharmacy,DE,True,False
txn_0000466,card_00530,2026-01-20T14:11:37Z,93.0,fuel,DE,True,False
txn_0000467,card_00830,2026-01-07T05:52:46Z,21.66,fuel,GB,True,False
txn_0000468,card_00806,2026-01-04T14:38:04Z,52.93,travel,US,True,False
txn_0000469,card_00542,2026-01-24T06:03:15Z,540.05,electronics,US,True,False
txn_0000470,card_00058,2026-01-21T17:02:46Z,259.78,fuel,GB,False,False
txn_0000471,card_00601,2026-01-09T16:19:12Z,59.37,pharmacy,IN,True,False
txn_0000472,card_00720,2026-01-03T13:58:17Z,33.45,fuel,IN,True,False
txn_0000473,card_00325,2026-01-09T07:18:20Z,24.58,electronics,DE,False,False
txn_0000474,card_00697,2026-01-14T02:43:07Z,113.21,grocery,SG,False,False
txn_0000475,card_00733,2026-01-03T04:28:27Z,166.61,grocery,DE,False,False
txn_0000476,card_00706,2026-01-01T21:57:18Z,70.27,fuel,US,True,False
txn_0000477,card_00181,2026-01-22T14:18:23Z,34.31,restaurant,DE,True,False
txn_0000478,card_00232,2026-01-14T04:32:02Z,533.96,online_retail,US,True,False
txn_0000479,card_00270,2026-01-14T00:57:10Z,47.26,fuel,IN,True,False
txn_0000480,card_00554,2026-01-10T21:25:38Z,89.92,fuel,GB,False,False
txn_0000481,card_00839,2026-01-23T02:33:51Z,156.76,pharmacy,IN,False,False
txn_0000482,card_00828,2026-01-23T21:11:32Z,2.65,restaurant,GB,True,False
txn_0000483,card_00070,2026-01-14T13:47:38Z,166.76,travel,SG,True,False
txn_0000484,card_00134,2026-01-11T21:00:44Z,115.67,restaurant,DE,False,False
txn_0000485,card_00579,2026-01-22T09:13:02Z,672.41,utilities,US,False,False
txn_0000486,card_00545,2026-01-09T06:00:07Z,88.23,entertainment,SG,False,False
txn_0000487,card_00800,2026-01-30T06:36:04Z,108.17,pharmacy,GB,False,False
txn_0000488,card_00758,2026-01-09T13:31:06Z,18.88,electronics,SG,True,False
txn_0000489,card_00337,2026-01-15T06:27:47Z,13.08,fuel,GB,False,False
txn_0000490,card_00300,2026-01-02T06:23:34Z,172.18,fuel,SG,True,False
txn_0000491,card_00292,2026-01-15T21:07:22Z,54.2,electronics,AE,True,False
txn_0000492,card_00764,2026-01-24T23:09:28Z,41.21,travel,IN,True,False
txn_0000493,card_00288,2026-01-08T18:14:17Z,85.48,online_retail,US,False,False
txn_0000494,card_00041,2026-01-06T11:20:01Z,18.7,fuel,IN,False,False
txn_0000495,card_00639,2026-01-23T01:59:48Z,44.38,pharmacy,SG,True,False
txn_0000496,card_00613,2026-01-30T03:42:29Z,18.54,atm_withdrawal,SG,True,False
txn_0000497,card_00046,2026-01-08T02:46:29Z,78.38,online_retail,SG,False,False
txn_0000498,card_00642,2026-01-17T04:59:04Z,4.77,entertainment,AE,False,False
txn_0000499,card_00681,2026-01-17T07:36:01Z,54.55,atm_withdrawal,DE,True,False
