transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000326,card_00059,2026-01-25T17:36:40Z,93.01,entertainment,AE,True,False
txn_0000327,card_00416,2026-01-04T05:49:55Z,557.72,electronics,DE,False,False
txn_0000328,card_00474,2026-01-11T10:42:57Z,184.38,utilities,US,False,False
txn_0000329,card_00896,2026-01-20T03:59:12Z,72.81,electronics,IN,False,False
txn_0000330,card_00684,2026-01-12T07:34:10Z,141.04,entertainment,SG,False,False
txn_0000331,card_00566,2026-01-11T16:50:25Z,35.18,fuel,DE,True,True
txn_0000332,card_00168,2026-01-01T20:45:24Z,13.57,entertainment,GB,True,False
txn_0000333,card_00583,2026-01-15T15:51:42Z,252.15,fuel,SG,False,False
txn_0000334,card_00651,2026-01-11T05:31:54Z,96.2,travel,DE,False,False
txn_0000335,card_00278,2026-01-24T17:02:33Z,19.85,restaurant,SG,True,False
txn_0000336,card_00081,2026-01-30T13:06:42Z,24.69,pharmacy,DE,True,False
txn_0000337,card_00527,2026-01-01T17:44:00Z,190.52,online_retail,AE,True,False
txn_0000338,card_00689,2026-01-29T15:38:27Z,62.07,grocery,GB,False,False
txn_0000339,card_00477,2026-01-26T20:23:48Z,46.93,travel,DE,True,False
txn_0000340,card_00315,2026-01-29T01:54:17Z,195.89,travel,SG,False,False
txn_0000341,card_00428,2026-01-08T09:43:17Z,65.68,online_retail,GB,True,False
txn_0000342,card_00030,2026-01-20T00:45:06Z,169.89,atm_withdrawal,AE,False,False
txn_0000343,card_00524,2026-01-03T01:52:13Z,197.29,entertainment,US,True,False
txn_0000344,card_00858,2026-01-12T13:20:01Z,52.15,travel,AE,False,False
txn_0000345,card_00035,2026-01-03T21:14:16Z,264.07,entertainment,SG,False,False
txn_0000346,card_00129,2026-01-15T01:57:30Z,23.73,travel,GB,False,False
txn_0000347,card_00527,2026-01-12T02:47:44Z,11.48,utilities,IN,True,False
txn_0000348,card_00657,2026-01-15T01:23:49Z,28.5,online_retail,GB,True,False
txn_0000349,card_00170,2026-01-02T19:51:11Z,34.55,atm_withdrawal,US,False,False
txn_0000350,card_00615,2026-01-02T23:56:05Z,67.19,online_retail,AE,True,False
txn_0000351,card_00490,2026-01-18T16:24:33Z,485.76,utilities,SG,True,True
txn_0000352,card_00484,2026-01-30T14:35:00Z,49.42,pharmacy,SG,False,False
txn_0000353,card_00381,2026-01-09T18:54:40Z,270.83,entertainment,DE,True,False
txn_0000354,card_00619,2026-01-01T23:35:52Z,199.52,grocery,IN,True,False
txn_0000355,card_00494,2026-01-06T07:04:36Z,36.07,restaurant,SG,True,False
txn_0000356,card_00797,2026-01-09T15:12:39Z,32.66,travel,AE,True,False
txn_0000357,card_00015,2026-01-02T02:14:43Z,6.24,pharmacy,US,True,False
txn_0000358,card_00463,2026-01-16T23:52:17Z,111.53,travel,DE,True,False
txn_0000359,card_00141,2026-01-27T05:31:16Z,103.91,online_retail,AE,False,False
txn_0000360,card_00005,2026-01-09T00:37:15Z,34.47,electronics,IN,False,False
txn_0000361,card_00812,2026-01-02T20:07:27Z,64.06,utilities,US,True,False
txn_0000362,card_00319,2026-01-02T15:58:30Z,259.09,travel,SG,False,False
txn_0000363,card_00189,2026-01-26T16:51:26Z,152.68,entertainment,DE,False,False
txn_0000364,card_00491,2026-01-01T02:37:58Z,73.29,online_retail,AE,True,False
txn_0000365,card_00728,2026-01-28T09:42:42Z,85.86,atm_withdrawal,US,False,False
txn_0000366,card_00271,2026-01-06T00:19:28Z,89.79,pharmacy,SG,True,False
txn_0000367,card_00889,2026-01-18T10:59:07Z,78.75,restaurant,IN,False,False
txn_0000368,card_00314,2026-01-06T23:04:12Z,17.0,pharmacy,DE,False,False
txn_0000369,card_00155,2026-01-26T00:32:50Z,143.5,utilities,SG,False,False
txn_0000370,card_00028,2026-01-05T23:05:16Z,146.58,entertainment,AE,False,False
txn_0000371,card_00364,2026-01-13T03:16:47Z,63.57,fuel,US,True,False
txn_0000372,card_00467,2026-01-26T00:26:16Z,126.98,electronics,GB,False,False
txn_0000373,card_00092,2026-01-07T09:24:50Z,147.34,utilities,IN,False,False
txn_0000374,card_00157,2026-01-05T02:07:45Z,457.8,entertainment,GB,True,False
txn_0000375,card_00716,2026-01-05T00:36:35Z,22.93,fuel,AE,True,False
txn_0000376,card_00702,2026-01-28T14:21:49Z,98.67,restaurant,IN,True,False
txn_0000377,card_00895,2026-01-28T11:30:23Z,83.29,entertainment,US,False,False
txn_0000378,card_00241,2026-01-16T11:40:34Z,35.29,entertainment,DE,False,False
txn_0000379,card_00234,2026-01-02T07:21:11Z,106.13,grocery,IN,False,False
txn_0000380,card_00328,2026-01-06T08:59:40Z,190.25,restaurant,AE,True,False
txn_0000381,card_00494,2026-01-29T06:47:44Z,19.61,atm_withdrawal,IN,False,False
txn_0000382,card_00091,2026-01-01T17:05:32Z,49.85,atm_withdrawal,IN,False,False
txn_0000383,card_00617,2026-01-23T15:40:31Z,12.29,pharmacy,AE,False,False
txn_0000384,card_00177,2026-01-21T10:55:21Z,84.73,online_retail,SG,True,False
txn_0000385,card_00887,2026-01-12T23:11:04Z,38.55,online_retail,DE,False,False
txn_0000386,card_00745,2026-01-22T14:52:21Z,4.87,entertainment,DE,True,False
txn_0000387,card_00541,2026-01-29T05:38:07Z,28.26,electronics,SG,True,False
txn_0000388,card_00802,2026-01-25T17:19:55Z,225.1,electronics,GB,True,False
txn_0000389,card_00339,2026-01-30T08:47:18Z,23.53,restaurant,GB,True,False
txn_0000390,card_00739,2026-01-09T10:42:46Z,144.9,entertainment,IN,False,False
txn_0000391,card_00269,2026-01-29T18:14:51Z,156.87,restaurant,AE,True,False
txn_0000392,card_00604,2026-01-17T04:36:27Z,539.24,electronics,DE,False,True
txn_0000393,card_00316,2026-01-29T02:34:00Z,48.05,grocery,GB,True,False
txn_0000394,card_00388,2026-01-28T19:03:41Z,32.09,electronics,IN,True,False
txn_0000395,card_00826,2026-01-21T18:03:36Z,45.51,online_retail,SG,True,False
txn_0000396,card_00836,2026-01-23T11:45:13Z,29.96,grocery,GB,True,False
txn_0000397,card_00396,2026-01-25T01:19:44Z,26.26,pharmacy,GB,False,False
txn_0000398,card_00426,2026-01-29T03:02:15Z,60.33,electronics,AE,True,False
txn_0000399,card_00588,2026-01-20T23:16:13Z,312.32,fuel,US,False,False
txn_0000400,card_00632,2026-01-11T21:04:14Z,63.94,grocery,DE,False,False
txn_0000401,card_00789,2026-01-02T12:28:35Z,27.71,fuel,SG,True,False
txn_0000402,card_00252,2026-01-30T21:00:06Z,70.46,pharmacy,DE,True,False
txn_0000403,card_00210,2026-01-27T03:39:53Z,306.11,restaurant,GB,False,False
txn_0000404,card_00465,2026-01-06T13:19:08Z,82.15,entertainment,IN,False,False
txn_0000405,card_00872,2026-01-25T03:25:03Z,69.94,fuel,AE,False,False
txn_0000406,card_00684,2026-01-06T08:37:46Z,39.3,restaurant,AE,True,False
txn_0000407,card_00021,2026-01-16T10:09:50Z,152.88,travel,DE,True,False
txn_0000408,card_00873,2026-01-08T22:31:12Z,264.38,fuel,SG,False,False
txn_0000409,card_00584,2026-01-19T09:17:59Z,5491.58,fuel,US,True,True
txn_0000410,card_00485,2026-01-15T15:00:55Z,53.63,restaurant,US,True,False
txn_0000411,card_00551,2026-01-25T08:29:38Z,64.78,electronics,AE,True,False
txn_0000412,card_00711,2026-01-18T16:08:50Z,119.46,pharmacy,IN,False,False
txn_0000413,card_00066,2026-01-11T05:51:31Z,562.15,fuel,SG,False,False
txn_0000414,card_00844,2026-01-12T18:59:24Z,78.36,travel,AE,True,False
txn_0000415,card_00583,2026-01-27T20:12:18Z,70.85,utilities,AE,False,False
txn_0000416,card_00884,2026-01-10T17:24:08Z,115.99,pharmacy,DE,False,False
txn_0000417,card_00516,2026-01-27T07:21:30Z,17.79,atm_withdrawal,AE,True,False
txn_0000418,card_00896,2026-01-14T14:13:37Z,48.41,travel,SG,True,False
txn_0000419,card_00886,2026-01-04T05:03:27Z,14.48,atm_withdrawal,AE,True,False
txn_0000420,card_00240,2026-01-18T08:35:59Z,52.23,entertainment,GB,True,False
txn_0000421,card_00788,2026-01-29T21:43:38Z,256.05,atm_withdrawal,AE,False,False
txn_0000422,card_00481,2026-01-02T16:10:43Z,7.55,pharmacy,GB,True,False
txn_0000423,card_00623,2026-01-12T13:43:30Z,252.48,electronics,AE,False,False
txn_0000424,card_00803,2026-01-22T04:05:49Z,36.3,electronics,SG,True,False
txn_0000425,card_00414,2026-01-29T13:02:19Z,54.39,travel,IN,True,False
txn_0000426,card_00133,2026-01-05T08:50:52Z,17.09,pharmacy,AE,True,False
txn_0000427,card_00725,2026-01-12T17:32:28Z,71.91,atm_withdrawal,AE,True,False
txn_0000428,card_00323,2026-01-08T20:30:16Z,12.38,electronics,SG,False,False
txn_0000429,card_00239,2026-01-18T10:06:38Z,3480.7,grocery,IN,False,True
txn_0000430,card_00831,2026-01-17T13:46:40Z,32.97,pharmacy,SG,True,False
txn_0000431,card_00378,2026-01-23T01:27:19Z,250.6,electronics,SG,False,False
txn_0000432,card_00853,2026-01-11T10:18:53Z,21.56,atm_withdrawal,DE,False,False
txn_0000433,card_00617,2026-01-04T08:24:11Z,175.12,electronics,US,True,False
txn_0000434,card_00101,2026-01-27T09:53:26Z,24.99,pharmacy,SG,True,False
txn_0000435,card_00151,2026-01-08T15:10:00Z,961.8,pharmacy,IN,True,True
txn_0000436,card_00898,2026-01-17T09:45:50Z,78.68,travel,GB,False,False
txn_0000437,card_00551,2026-01-14T10:05:19Z,54.43,fuel,GB,True,False
txn_0000438,card_00742,2026-01-25T23:44:28Z,48.46,atm_withdrawal,DE,False,False
txn_0000439,card_00340,2026-01-22T13:55:04Z,90.14,grocery,GB,True,False
txn_0000440,card_00770,2026-01-23T10:50:53Z,11.42,pharmacy,GB,True,False
txn_0000441,card_00501,2026-01-04T20:53:53Z,71.25,grocery,DE,True,False
txn_0000442,card_00135,2026-01-09T00:24:50Z,181.23,online_retail,DE,True,False
txn_0000443,card_00506,2026-01-02T06:51:52Z,221.86,entertainment,DE,True,False
txn_0000444,card_00900,2026-01-21T17:32:27Z,327.93,travel,US,False,False
txn_0000445,card_00330,2026-01-19T00:03:01Z,54.8,atm_withdrawal,GB,True,False
txn_0000446,card_00732,2026-01-17T14:53:35Z,211.94,atm_withdrawal,DE,True,False
txn_0000447,card_00834,2026-01-19T12:14:44Z,23.58,utilities,US,False,True
txn_0000448,card_00430,2026-01-30T15:27:44Z,16.35,pharmacy,IN,True,False
txn_0000449,card_00734,2026-01-15T06:17:56Z,57.94,travel,DE,True,False
txn_0000450,card_00197,2026-01-08T23:35:55Z,88.83,online_retail,AE,True,False
txn_0000451,card_00221,2026-01-02T06:06:56Z,124.86,entertainment,IN,True,False
txn_0000452,card_00523,2026-01-24T16:55:00Z,163.13,electronics,SG,True,False
txn_0000453,card_00542,2026-01-19T16:10:27Z,31.31,travel,GB,False,False
txn_0000454,card_00632,2026-01-23T09:56:27Z,21.45,entertainment,IN,True,False
txn_0000455,card_00508,2026-01-27T17:06:39Z,150.26,utilities,US,True,False
txn_0000456,card_00599,2026-01-30T07:48:18Z,52.09,travel,DE,False,False
txn_0000457,card_00789,2026-01-29T09:03:48Z,55.11,restaurant,AE,False,False
txn_0000458,card_00048,2026-01-24T22:43:19Z,70.39,online_retail,DE,False,False
txn_0000459,card_00394,2026-01-20T01:21:04Z,13.21,online_retail,IN,True,False
txn_0000460,card_00691,2026-01-17T15:17:25Z,100.69,grocery,US,False,False
txn_0000461,card_00472,2026-01-12T09:45:39Z,59.9,grocery,IN,True,False
txn_0000462,card_00397,2026-01-15T15:59:31Z,32.39,fuel,GB,True,False
txn_0000463,card_00055,2026-01-19T19:56:05Z,59.06,electronics,AE,True,False
txn_0000464,card_00097,2026-01-26T16:36:49Z,30.84,travel,GB,False,False
txn_0000465,card_00154,2026-01-29T02:22:04Z,117.34,grocery,SG,False,False
txn_0000466,card_00192,2026-01-28T05:21:52Z,172.03,pharmacy,IN,True,False
txn_0000467,card_00581,2026-01-10T20:23:20Z,27.56,travel,SG,False,False
txn_0000468,card_00118,2026-01-15T09:36:01Z,29.82,pharmacy,IN,True,False
txn_0000469,card_00894,2026-01-29T04:56:17Z,35.17,online_retail,IN,True,False
txn_0000470,card_00138,2026-01-07T14:04:46Z,19.74,grocery,GB,False,False
txn_0000471,card_00780,2026-01-11T04:29:28Z,22.85,online_retail,DE,False,False
txn_0000472,card_00383,2026-01-02T07:42:16Z,104.62,atm_withdrawal,AE,True,False
txn_0000473,card_00767,2026-01-25T16:52:08Z,42.39,restaurant,SG,True,False
txn_0000474,card_00326,2026-01-13T12:22:40Z,222.35,pharmacy,DE,False,False
txn_0000475,card_00169,2026-01-05T23:05:13Z,242.92,pharmacy,IN,True,False
txn_0000476,card_00886,2026-01-30T20:21:24Z,145.34,entertainment,AE,True,False
txn_0000477,card_00044,2026-01-02T03:33:43Z,41.72,utilities,AE,True,False
txn_0000478,card_00653,2026-01-28T04:01:45Z,427.7,utilities,SG,True,False
txn_0000479,card_00787,2026-01-21T06:22:04Z,74.43,restaurant,AE,True,False
txn_0000480,card_00261,2026-01-27T15:15:57Z,7.38,fuel,SG,False,False
txn_0000481,card_00794,2026-01-14T13:13:16Z,40.81,grocery,US,True,False
txn_0000482,card_00842,2026-01-05T04:48:04Z,9.79,travel,US,True,False
txn_0000483,card_00109,2026-01-19T18:15:05Z,304.53,atm_withdrawal,US,True,False
txn_0000484,card_00752,2026-01-23T16:19:22Z,313.68,restaurant,US,False,False
txn_0000485,card_00816,2026-01-16T00:32:05Z,100.1,electronics,GB,False,False
txn_0000486,card_00303,2026-01-18T02:56:40Z,183.29,online_retail,DE,False,False
txn_0000487,card_00634,2026-01-10T04:55:59Z,61.5,electronics,DE,True,False
txn_0000488,card_00088,2026-01-14T03:51:38Z,664.03,grocery,IN,True,False
txn_0000489,card_00037,2026-01-26T20:23:25Z,141.3,fuel,US,True,False
txn_0000490,card_00560,2026-01-05T02:15:00Z,70.44,online_retail,GB,True,False
txn_0000491,card_00406,2026-01-25T08:05:08Z,131.95,electronics,IN,False,False
txn_0000492,card_00237,2026-01-12T01:39:09Z,41.42,utilities,AE,True,False
txn_0000493,card_00832,2026-01-10T07:23:57Z,36.12,atm_withdrawal,DE,False,False
txn_0000494,card_00811,2026-01-06T12:43:43Z,130.72,travel,US,False,False
txn_0000495,card_00582,2026-01-09T00:37:24Z,6.67,utilities,DE,False,False
txn_0000496,card_00306,2026-01-26T13:26:35Z,73.29,fuel,SG,True,False
txn_0000497,card_00160,2026-01-03T11:33:23Z,65.47,atm_withdrawal,AE,False,False
txn_0000498,card_00899,2026-01-29T10:21:41Z,100.51,atm_withdrawal,GB,False,False
txn_0000499,card_00293,2026-01-30T18:49:35Z,93.13,fuel,AE,True,False
